recipe_id,recipe_nm_ko,servings,ty_nm,cooking_time,level_nm,ingredient_full,step_text,tag
1180,간짜장,3,면/만두,30,아무나,"['춘장                                                                                250g기준 1/2봉지', '돼지고기 150g', '양파 1개', '대파 1줄기', '양배추 1/4개', '다진마늘 1T', '맛술 2T', '설탕 1T', '간장 2T']","['1. 돼지고기는 핏물을 빼서 맛술 두스푼,다진마늘 한스푼 넣어 밑간을 해주세용^^', '2. 그사이 양배추1/4개를 썰어놓고 \n(썰어놓으면 많아 보이지만 어차피 볶으면 숨이 죽어 3인분 기준에 적당해요^~^)', '3. 양파하나,대파한줄기도 먹기좋게 썰어 주세요^^\n(저는 큰양파인데 양파 사이즈가 작으시면 한개반이나 두개 썰어 주셔용^~^)', '4. 궁중팬에 식용유를 넉넉하게 넣고 춘장 반봉지를 넣어 주세요~\n(살은 찌겠지만 식용유가 사진만큼 많이 들어가야 맛있어용^^)', '5. 춘장을 중약불로 볶아 주세요~', '6. 볶을때 팁은 춘장이 볶는 중간에 흩어 졌다가~ \n가장자리로 들어 봤을때 사진처럼 서로 뭉쳐지면 다볶아진 거에요^^ 볶은 춘장은 따로 그릇에 덜어놓고', '7. 춘장을 볶았던 기름에 밑간해둔 돼지고기랑 대파를 넣고 볶아 주세요~이때부터는 쌘불입니당^~^', '8. 고기가 익으면 양배추를 넣어 볶아 주시다가', '9. 양파도 넣고 볶아 주세요^^ 야채의 숨이 살짝 죽었다 싶을때', '10. 볶았던 춘장을 넣고', '11. 설탕 한스푼 넣어 볶아 주세요^~^', '12. 춘장이 골고루 야채랑 섞이면 야채를 한쪽으로 몰아놓고 팬가장자리에 간장두스푼을 뿌려 간장을 태워서 불맛을 내주세요^~^', '13. 그리고 다시 볶아 주심 끝이에요^~^', '14. 따로 물이나 전분물은 넣지 않아도 밥에 슥슥 잘비벼 집니당~김치 한가지랑 완전 맛있게 먹었어용~ 칼로리 걱정은 좀되지만 핵꿀맛 입니다']","['간짜장', '짜장밥', '짜장', '인기메뉴', '한그릇', '저녁', '간단', '초간단', '황금레시피', '메인반찬', '짜장면']"
1181,김치잔치국수,2,면/만두,15,초급,"['멸치육수 3~4컵', '소면 100g', '배추김치 90g', '김가루 약간', '다진마늘 1/2숟갈', '간장 1숟갈', '고춧가루 1/2숟갈', '참기름 1숟갈', '청양고추 1개']","['1. 먼저 육수를 만들어줄건데요.다시멸치와 다시마, 표고밑둥을 넣고 끓여 진한 멸치육수를 4컵정도 만들어준후 건더기는 건져버리고 맑은 육수만 준비합니다', '2. 김치는 배추김치를 준비해서 먹기좋게 쫑쫑 썬후', '3. 참기름과 깨소금을 조금씩 넣고 조물조물 버무려줍니다', '4. 김치잔치국수의 육수에는 따로 간을 하지않고 잔치국수 양념장을 만들어 입맛에 맞게 넣어먹을거에요 양념장 재료도 모두 섞어 칼칼한 양념장을 만들구여', '5. 이제 국수만 삶아주면 된답니다 오늘은 해초국수를 삶았는데요', '6. 색도 이쁘고 맛도 좋답니다. 끓어오르면 찬물을 넣어가며 쫄깃하게 소면을 삶은 후', '7. 찬물에 바락바락 주물러 씻어주세요', '8. 그릇이나 냄비에 삶은소면을 담고 양념한 김치를 소복히 올려준후 따끈하게 끓인 멸치육수를 부어줍니다', '9. 김가루 있으면 넣어주시구여 매콤한 양념장을 입맛에 맞게 넣어서 먹으면 된답니다']",[]
1182,비빔국수,1,면/만두,30,초급,"['소면 ', '김치 ', '삶은달걀 ', '상추 ', '고추장 1스푼', '진간장 1스푼', '설탕 1스푼', '고춧가루 1/2스푼', '참기름 1스푼', '통깨 ']","['1. 계란은 소금+식초 넣어 삶아줍니다. 상추는 먹기좋게 자릅니다.', '2. 김치는 먹기 좋게 다져서 준비합니다.', '3. 분량의 양념대로 양념장을 만들어줍니다. 고추장 1스푼 / 진간장 1스푼 / 설탕 1스푼고춧가루 반스푼 / 참기름 1스푼', '4. 소면도 끓여서 준비합니다.\n소면은 부르르 끓으면 물 넣고, 또 부르르 끓으면 물 넣고를 2번 정도 해주면 딱 적당히 익습니다.\n다 되면 빠르게 찬물로 이동해 전분기가 없어지도록 씻어줍니다.', '5. 다 되면 만들어둔 양념장에 면을 넣고비닐장갑을 끼고 조물조물-\n고루고루 양념이 베이도록 잘 섞어줍니다.', '6. 데코로 상추와 삶은계란그리고 통깨까지 뿌려주면 비빔국수 황금레시피 완성.']","['비빔국수', '국수', '김치', '초간단', '간식', '혼밥', '한그릇요리', '인기메뉴', '간단한끼식사', '주말메뉴']"
1183,알리오올리오,1,면/만두,15,중급,"['올리브유 2/3컵', '스파게티면 2인분', '통마늘 4~5개', '다진마늘 1~2TS', '페페론치니 3~4개', '소금 ', '물 2/3냄비', '소금 1Ts']","['1. 마늘은 얇게 편을 썰어서 준비, 고추는 2~3조각으로 손으로 부셔서 씨까지 함께 준비해요. 이 고추는 굉장히 매운맛을 내기에, 취향에 맞게 양조절하세요.', '2. 먼저 물을 팔팔 끓여주시구요. 소금 1TS를 넣어준 다음 파스타면을 샤악 넣어주시고 7~8분정도 중불에서 익혀줄꺼에요. 익히면 채반에 걸쳐줄께요.', '3. 파스타 면을 익히는동안, 올리브오일, 다진마늘, 편썬 마늘, 고추를 전부 넣고 중불에서 달달달 볶아주세요.', '4. 그리고 마늘이 어느정도 익었다.. 싶으면 약불로해서 볶아줄께요.\n바로 위에 사진처럼 마늘이 타지 않는 선에서 잘 익었으면 잠시 불을 꺼두세요.', '5. 삶아진 파스타면은 바로 건져내서 재료들이 있는 프라이팬에 투하하고 오늘의 포인트인 면을 삶은 면수를 2국자 넣어주세요.\n그리고 중불에서 달달 한번 더 볶아주시고 마지막으로 취향에 맞게 소금으로 간을 해주시면 초간단 백종원 알리오올리오가 완성됩니다.']","['알리오올리오', '백종원레시피', '백종원알리오올리오', '알리오올리오만드는법']"
1184,쫄면,2,면/만두,30,아무나,"['쫄면 2인분', '콩나물 100g', '오이 1/4개', '당근 1/4개', '깻잎 5장', '고추장 3큰술', '고추가루 3큰술', '간장 1큰술', '식초 3큰술', '설탕 2큰술', '물엿 1큰술', '간마늘 1/2큰술', '참깨 1큰술', '삶은달걀 1/4개']","['1. 오이, 당근, 깻잎은 채썰어 준비하고, 콩나물은 끓는 물에 소금 약간 넣고 3분간 삶아 건져내 찬물에 씻어 물기를 빼 준비한다,오이 1/4개, 당근 1/4개, 깻잎 5장, 콩나물 100g', '2. 볼에 양념장을 모두 넣고 섞어 준비한다.[양념장] 고추장 3큰술, 고추가루 3큰술, 간장 1큰술, 식초 3큰술, 설탕 2큰술, 물엿 1큰술, 간마늘 1/2큰술볼', '3. 쫄면은 가닥가닥 잘 때어 끓는 물에 넣고 식초1큰술 넣고 5분정도 삶아 건져 내 찬물에 문질러 씻어 물기를 빼 준다.쫄면 2인분식초를 넣고 삶아주면 쫄면의 잡내와 첨가물이 제거 된다.', '4. 물기 뺀 쫄면에 참기름1큰술을 넣어 버무린다.참기름으로 버무리면 코팅제 역할을 해주어 면이 부는 것을 막아준다.', '5. 접시에 쫄면을 놓고 야채를 올리고 양념장을 올린 후 달걀과 깨를 뿌려 완성 한다.삶은달걀 1/4개, 참깨 1큰술 접시']",[]
1185,짜조,4,면/만두,,,"['돼지고기 다짐육 300g', '냉동 새우 80g', '표고버섯 2개', '당면                                                                                삶기전 무게 50g', '양파 1/2개', '부추 50g', '달걀 1개', '라이스 페이퍼 약간', '청주 1큰술', '후춧가루 약간', '소금 1/5작은술', '다진마늘 1.5큰술', '튀김기름 적당량', '칠리소스 약간']","['1. 하이포크 다짐육에 청주와 다진마늘, 후춧가루를 넣고 조물조물 무쳐 주세요.', '2. 우리나라 만두와 비슷한 요리이니 소는 집에 있는 재료로 충당하시면 될 것 같습니다. 전 집에 표고버섯, 양파, 냉동새우, 부추, 당면이 있어서 사용했습니다.', '3. 냉동새우는 끓는 물에 살짝 데쳐 주세요.', '4. 당면은 끓는 물에 삶아 찬물에 헹궈 물기를 빼 주세요. 새우 데친 물에 삶으시면 편하게 요리하실 수 있습니다.', '5. 표고버섯은 밑둥을 제거하고 잘게 다져 주세요. 양파도 잘게 다져 주시고 부추는 1cm 길이로 잘라 주세요.', '6. 데친 새우와 삶은 당면도 잘게 다져 주세요.', '7. 볼에 모든 재료를 넣고 잘 섞어 주세요. 전 칠리소스를 찍어 먹을 거라서 특별히 간을 더 하지는 않았습니다. 혹시 소스를 싫어 하시는 분은 굴소스나, 피시소스, 또는 소금 등을 간을 추가 하세요.', '8. 라이스 페이퍼는 미지근한 물에 살짝 담갔다가 꺼내 주세요. 너무 오래 담그면 흐물흐물해 져서 라이스페이퍼가 찢어 지니 주의하시구요.', '9. 반죽을 라이스페이퍼 끝 부분에 놓고 돌돌 말아 주세요. 끌에서부터 말아야 라이스페이퍼가 골고루 말려 튀길 때 터지지 않습니다. 제가 처음 몇 개는 월남쌈 먹듯이 가운데 부분에 놓고 말았더니 피가 얇은 쪽이 터지더라구요. 라이스페이퍼 말 때 꼼꼼하게 잘 말으셔야 터지지 않습니다.', '10. 잘 말은 라이스페이퍼는 되도록이면 빨리 튀겨 주시는 것이 좋습니다. 예열된 기름에서 튀겨 주세요. 너무 많이 넣고 튀기면 라이스페이퍼끼리 달라 붙으니 적당히 넣고.. 어느정도 튀겨진 후 뒤집어 주세요. 그렇지 않으면 부드러운 라이스페이퍼가 찢어 집니다.', '11. 완성! 흔히 사용하는 라이스페이퍼는 튀겨도 색이 노릇노릇하게 변하지 않습니다. 노릇노릇하게 튀겨지는 것을 원하시면 다른 재료 춘권피 등을 사용하시면 됩니다.']",[]
1186,팟타이,2,면/만두,30,초급,"['쌀국수                                                                                볶음용 굵은면 2인분', '계란 1개', '파                                                                                채썰어준 1/3종이컵', '마늘 3~4개', '숙주 100g', '건새우 1T', '다진돼지고기 1/2종이컵', '새우 4~5개', '액젓 1/3소주컵', '굴소스 1/3소주컵', '물 1소주컵', '설탕 1/3소주컵']","['1. 파와 마늘은 채썰어서 준비하고, 냉동 새우 사용시 해동해주세요', '2. 양념장 재료를 모두 섞어주세요', '3. 쌀국수는 미리 물에 넣고 불려주세요', '4. 숙주를 깨끗하게 씻어주세요', '5. 팬에 계란을 넣고 스크램블을 만들어주세요', '6. 계란을 빼고 기름을 두르고 마늘, 건새우, 파를 넣고 볶아주세요', '7. 새우와 다진 돼지고기를 넣고 볶아주세요', '8. 불린 쌀국수의 물기를 빼고 양념장과 함께 볶아주세요', '9. 숙주를 넣고 숨이 살짝 죽을때까지 볶아주세요', '10. 아까 만들어둔 스크램블을 섞고 마무리해주세요\n위에 땅콩가루도 뿌리면 더 맛있어요']","['팟타이', '태국음식', '백종원레시피']"
1187,막국수,3,면/만두,30,초급,"['메밀국수 300g', '적채 40g', '상추 7장', '당근 40g', '양파 40g', '오이 40g', '사과 1개', '간장 4큰술', '고춧가루 4큰술', '마늘 1큰술', '식초 4큰술', '설탕 3큰술', '사이다 100ml', '깨소금 1큰술', '연겨자 1/2큰술', '아몬드 슬라이스 2큰술']","['1. 사과1개 강판에 갈아서 즙만 걸러서 사용해요.', '2. 분량대로 막국수 양념을 전부 넣고 잘 섞어서 냉장고에 두고 야채 썰고 국수 삶을 동안 숙성시켜주세요.', '3. 메밀국수 3인기준 300g 양 펄펄 끓는 물에 4~5분정도 삶아 주세요. 중간에 거품 위로 막 올라올때 물한컵 넣고 끓여주고 다시 또 거품 위로 막 올라오면 물한컵 넣어서 끓여주세요. 안넘치고 쫄깃하게 삶는 방법입니다.', '4. 냉장고에 있는 야채를 적당한 크기로.썰어서 준비해요. 다른거 없으면 상추정도만 있어도 되고 없어도 양념맛으로 충분히 맛있습니다.', '5. 군침 도는 막국수 완성입니다.']",[]
1188,바지락칼국수,2,면/만두,30,초급,"['멸치 ', '다시마 ', '건새우 ', '감자 ', '양파 ', '당근 ', '애호박 ', '매운고추 ', '바지락 ', '국수면 ', '다진마늘 ', '후추 조금', '국간장 2스푼']","['1. 우선 이런 국수, 칼국수 같은 음식은 육수가 엄청 중요하잖아요? 건새우 , 다시마 , 디포리 , 멸치를 넣어줬어요. 다시마랑 멸치만 넣으셔두 되요.', '2. 그렇게 끓이면서 야채 손질! 양파 , 당근 , 감자 , 매운고추 , 애호박을 사용했어요. 먹기 좋게 싹둑싹둑. 그런데 감자는 너무 작게 자르지 마세요. 푹 익힐거라서 뭉게질수 있으니까 너무 작게 자르면 안되요.', '3. 육수가 이렇게 색이 나올때까지 끓여주시면되요. 그다음 이제 건더기는 모두 건져주세요. 요기에 국간장 2스푼으로 간을 해줘요.', '4. 그후 바지락이 있으시면 바지락 투하. 그러나 바지락이 없으시면 그냥 안넣어두 되요. 그다음 감자를 넣어줘요. 감자가 넣을 재료중에 가장 딱딱하기때문에 먼저 넣어주는 고예요.', '5. 그렇게 한 3분정도 지난후 당근 , 양파 , 호박을 넣어주세요.', '6. 이제 요렇게 끓어주면서~', '7. 칼국수면을 준비하는데, 칼국수면은 지금 이상태로 넣으면 너무 걸쭉해져요. 그래서 물로 한번 씻어주셔야되요.', '8. 물에 요렇게 볼에 담고 세척해주셔도 되고 , 망에 면을 넣고 흐르는 물로 흘려주셔도 되요.', '9. 그후 넣어주세요.', '10. 그다음은 파와 고추를 준비해주세요. 보글보글 끓고 있을때 투하~', '11. 다진마늘 한스푼 넣어주시구요. 계란을 풀어서 계란을 휘리릭', '12. 그렇게 조금 끓이시면 거품같이 일어나실거예요. 그러면 그건 건져주세요. 미관상에도 좋지않으니까용! 그다음 소금 1/3스푼을 넣구 간을 맞춰주세요.', '13. 마지막으로 면이 거의 다 익어갈때쯤 후추를 톡! 한번 뿌려주시고 면이 다 익을때까지 끓여주세요. 칼국수면은 생각보다 조금 오래 걸려욧~', '14. 짜잔 완성된 바지락칼국수!!']",[]
1189,잔치국수,4,면/만두,30,아무나,"['국물용 멸치 20~30마리', '대파 1/2', '양파 1/2', '호박 1/3', '당근 1/3', '다진마늘 1.5큰술', '소면 양껏', '표고버섯 1개', '달걀 2개', '청양고추 2개']","['1. 가장 먼저 물 2L에 멸치 20~30여 마리, 대파 1/4, 통마늘 2~3개 를 넣고 육수를 우려줍니다.', '2. 육수가 끓는 동안 당근, 양파, 애호박, 표고, 대파를 손질해줍니다.애호박 손질법 레시피', '3. 채썰듯이 준비해주세요.', '4. 육수는 10분 정도 끓여주시고, 망에 걸러 내용물을 전부 빼주세요.\n육수는 너무 오래끓이면 도리어 맛이 텁텁해집니다.', '5. 육수에 손질한 채소를 넣어주시고 다시 끓여주세요.', '6. 멸치의 깊은 맛에 채소의 시원함이 가미가 됩니다. 끓이면서 거품 제거도 해주시구요.', '7. 국간장 1큰술, 진간장 1큰술, 소금은 맛을 봐가며 간을 해줍니다. 다진마늘 1큰술도 넣어주시구요. 너무 싱거우면 국수를 말았을때 싱거워집니다. 적당히 간간하게 해주세요.', '8. 마지막으로 달걀을 풀어 끓는 육수에 부어주시고 불을 꺼주세요.', '9. 양념장은 진간장 5큰술, 참깨 1큰술, 청양고추 2개, 설탕 1작은술, 고춧가루 1작은술, 그리고 물 2큰술을 넣어 잘 섞어주면 완성입니다. 참기름을 넣는분도 계신데 전 참기름이 들어가면 좀 느끼하더라구요. 취향대로 하시면 되요', '10. 소면 1인분은 보통 남자분은 500원짜리 동전크기 정도를 잡으면 맞습니다. 전 배고프니까 600원짜리입니다.  \n여성분은 400원(?)짜리', '11. 끓는 물에 소면을 넣고 넘쳐흐르기 전에 물을 반컵 넣고 가라앉히고, 다시 끓어오르면 물을 반컵 넣으세요. 이런식으로 3번째 물을 넣을때 불을 꺼주시고', '12. 체에 받쳐 차가운물에 빨듯이 박박 씻어주세요.', '13. 육수와 양념장을 부어주면 완성!!', '14. 고명으로 김치, 김 등을 추가하셔도 됩니다.\n자 맛있게 드세요. 후루룩 정말 잘 넘어가죠?']","['잔치국수', '잔치국수육수', '잔치국수양념장', '버섯잔치국수', '멸치육수잔치국수', '멸치국수', '멸치국수양념장', '멸치국수육수', '잔치국수만들기', '잔치국수레시피']"
